Method,Parcellation,Density,Feature,Region,Control_normalized,Gifted_normalized,Diff_gifted_minus_controls
maxSW,500.aparc,0.03,Participation Coefficient,rh_lingual_part6,0.6248949757357937,0.2806611368140549,-0.34423383892173876
maxSW,500.aparc,0.03,Participation Coefficient,rh_medialorbitofrontal_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_medialorbitofrontal_part2,0.7836096810065659,0.6222618037748205,-0.16134787723174537
maxSW,500.aparc,0.03,Participation Coefficient,rh_medialorbitofrontal_part3,0.7455933955091136,0.34327027398212356,-0.40232312152699007
maxSW,500.aparc,0.03,Participation Coefficient,rh_middletemporal_part1,0.35395878307688483,0.0,-0.35395878307688483
maxSW,500.aparc,0.03,Participation Coefficient,rh_middletemporal_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_middletemporal_part3,0.0,0.3525193157553165,0.3525193157553165
maxSW,500.aparc,0.03,Participation Coefficient,rh_middletemporal_part4,0.34470529396160526,0.8663576061583314,0.521652312196726
maxSW,500.aparc,0.03,Participation Coefficient,rh_middletemporal_part5,0.0,0.7088819752681195,0.7088819752681195
maxSW,500.aparc,0.03,Participation Coefficient,rh_middletemporal_part6,0.7086653356687685,0.11348624467971777,-0.5951790909890508
maxSW,500.aparc,0.03,Participation Coefficient,rh_paracentral_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_paracentral_part2,0.0,0.7087823062578876,0.7087823062578876
maxSW,500.aparc,0.03,Participation Coefficient,rh_paracentral_part3,0.6878727805705424,0.7944429244868579,0.10657014391631559
maxSW,500.aparc,0.03,Participation Coefficient,rh_parahippocampal_part1,0.18195401575768233,0.0,-0.18195401575768233
maxSW,500.aparc,0.03,Participation Coefficient,rh_parahippocampal_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_parsopercularis_part1,0.412621257523327,0.3431019745076434,-0.06951928301568361
maxSW,500.aparc,0.03,Participation Coefficient,rh_parsopercularis_part2,0.21545225988048064,0.0,-0.21545225988048064
maxSW,500.aparc,0.03,Participation Coefficient,rh_parsopercularis_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_parsorbitalis_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_parstriangularis_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_parstriangularis_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_parstriangularis_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_pericalcarine_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_pericalcarine_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_pericalcarine_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_postcentral_part1,0.0,0.0,0.0
