Method,Parcellation,Density,Feature,Region,Control_normalized,Gifted_normalized,Diff_gifted_minus_controls
maxSW,aparc,0.03,Local Efficiency,lh_cuneus,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_entorhinal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_frontalpole,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_fusiform,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_inferiorparietal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_inferiortemporal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_insula,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_isthmuscingulate,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_lateraloccipital,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_lateralorbitofrontal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_lingual,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_medialorbitofrontal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_middletemporal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_paracentral,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_parahippocampal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_parsopercularis,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_parsorbitalis,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_parstriangularis,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_pericalcarine,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_postcentral,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_posteriorcingulate,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_precentral,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_precuneus,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_rostralanteriorcingulate,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_rostralmiddlefrontal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_superiorfrontal,0.0,0.0,0.0
